smiles,mwt,logp_rdkit,qed,sascore,hba(NO),hbd(NHOH),plogp,cycle_score,heavy_atom_count,source
CC12CC3(C4=CC=CC=C4)CC1(C3)C2,184.125200512,3.518300000000002,0.6261530999192171,4.557404618681158,0,0,1.3126537799835205,0,14,gcpn_new_pt_filtered
CC12CC34C5(C6=CC=CC=C6)CCC(C13C)C254,222.140850576,3.764300000000003,0.6783385690573632,6.373996820113218,0,0,2.6100282669067383,0,17,gcpn_new_pt_filtered
CC12CC34C5CC67CC3(C)C3C5C4(C)C6C31C72,224.15650064,3.324600000000002,0.5918800083272179,7.388054547973416,0,0,2.927968978881836,-2,17,gcpn_old_pt_filtered
CC12CC34CC56C78C9C3(C)C97C8(C)C15C246,194.109550448,2.442500000000001,0.5553840006417041,7.95154365777384,0,0,2.2071104049682617,-2,15,gcpn_old_pt_filtered
CC12CC3=CC4C5(C)C(CC6CCC=C3C61)C425,224.15650064,3.945000000000003,0.5843055972378621,6.657886631079595,0,0,2.80734920501709,-5,17,gcpn_old_pt_filtered
CC12CC3=CC=C(C(=C3)C1)C1=CC=CC=C12,206.109550448,3.723500000000002,0.6159067659843572,3.96490056863014,0,0,1.7704638242721558,-2,16,gcpn_new_pt_filtered
CC12CC3=CC=CC=C(C=CC=CC=C31)C=CC1=C(C2)NC2=CC2=C1,323.167399672,5.498900000000004,0.6205581656954634,6.2683990056407,1,1,5.265265941619873,-7,25,gcpn_new_pt_filtered
CC12CC3=CCC4CC(=CC=CC=CC1=C3)C1=CCC42CC1,288.187800768,5.821900000000005,0.5264519980691605,7.041050086801091,0,0,4.665456771850586,-7,22,gcpn_new_pt_filtered
CC12CC3C14C(C1CCC5=CC=CC=C5C1)C324,222.140850576,3.865100000000004,0.6824781130590961,5.316889510689454,0,0,2.601561546325684,0,17,gcpn_old_pt_filtered
CC12CC3C4=CC=CC=C4CCC3C3C1C32,210.140850576,3.7210000000000023,0.6132808015047047,4.389737041398674,0,0,2.1179003715515137,0,16,gcpn_old_pt_filtered
CC12CC3C=CCCC4C1C342,146.109550448,2.608600000000001,0.460735752021015,5.475782542363172,0,0,0.4737566113471985,-3,11,gcpn_old_pt_filtered
CC12CC3CC34CC3CCC(C)(C1)C31C(C=CC41)C2,254.203450832,4.805100000000005,0.5444190644407655,7.295084558066062,0,0,3.678155899047852,-7,19,gcpn_new_pt_filtered
CC12CC3CC=C4C=CC5=CC=C4C3C1C2C1=CC1=CC=C5,284.15650064,5.063700000000004,0.5827578624258445,6.643394748781699,0,0,4.651726722717285,-10,22,gcpn_old_pt_filtered
CC12CC3CCC14C3=CCCC24,160.125200512,3.142800000000002,0.4774700106748373,5.73977890310759,0,0,0.8252458572387695,-2,12,gcpn_new_pt_filtered
CC12CC3CCC4CC4CCC1CC3(C)O2,220.182715388,3.7703000000000033,0.6035787639298652,5.824749774899845,1,0,1.2144335508346558,-5,16,gcpn_old_pt_filtered
CC12CC3CCC=CC4CC45C46C(C3)C14C256,210.140850576,3.3888000000000025,0.5375914676769178,6.320077325400261,0,0,2.468496561050415,-4,16,gcpn_old_pt_filtered
CC12CC=C(C1)C2C=CC1=CC=CC=C1,196.125200512,3.9513000000000034,0.6257316453503236,4.272953516489136,0,0,1.6062800884246826,0,15,gcpn_old_pt_filtered
CC12CC=CC1C1CC3=CC=CC=C3CC12,210.140850576,4.031200000000003,0.5737532897690734,3.859282720304588,0,0,2.0558407306671143,0,16,gcpn_old_pt_filtered
CC12CC=CC1CC21CCC2=CC=CC=C21,210.140850576,4.175300000000004,0.5703987709374873,4.410979455700516,0,0,2.055840492248535,0,16,gcpn_old_pt_filtered
CC12CC=CC3C1CC1CCC=C1C32F,204.131428764,3.647000000000003,0.5283039334764328,6.044924265768172,0,0,1.3749165534973145,0,15,gcpn_new_pt_filtered
CC12CC=CC3C4(C)C15C16C7C=CC(CC7)C1CC32C465,262.172150704,4.191000000000003,0.574189600196373,7.50771391764463,0,0,4.049184322357178,0,20,gcpn_new_pt_filtered
CC12CCC(C(C3=CC=C(C4=CC=CC=C4)C=C3)C1)C2C1=CC=CC=C1,338.203450832,7.041000000000007,0.4801633765572955,3.932802002002296,0,0,6.086197376251221,0,26,gcpn_new_pt_filtered
CC12CCC(C1)C(C1=CC=CC=C1)N1C=CC=C1C2=CC1=CC=CC=C1,339.1986998,5.919400000000005,0.5062299476645574,4.347778947028106,1,0,5.4994330406188965,-2,26,gcpn_old_pt_filtered
CC12CCC(C3=CC=CC=C3)C(C3=CC=CC=C3)CC1C2,276.187800768,5.533700000000005,0.6534524141546605,3.253494643805615,0,0,4.066368579864502,-1,21,gcpn_old_pt_filtered
CC12CCC(C=CCCC3=CC=C1C=C3)C2,212.15650064,4.246800000000003,0.5640089677568133,5.17078772492744,0,0,2.0628480911254883,-5,16,gcpn_new_pt_filtered
CC12CCC(CC1)C1=CC(C=C3C=CC=C3)=CC=C12,248.15650064,5.124900000000005,0.6463889383907221,3.761457768740753,0,0,3.3101699352264404,0,19,gcpn_new_pt_filtered
CC12CCC(CC1)C1=CC=CC=C1C1=C2C=CC=C1,248.15650064,5.282500000000004,0.5945223142491376,2.893983867641852,0,0,3.163616180419922,-2,19,gcpn_new_pt_filtered
CC12CCC(CC3=CC=CC=C31)C1=CC=CC=C12,234.140850576,4.426100000000004,0.6324457681208199,3.7112652866669738,0,0,2.7249348163604736,-1,18,gcpn_new_pt_filtered
CC12CCC1C2C1=CC=C(Br)C=C1,236.020062516,3.962600000000003,0.6929541580520617,2.984315122616774,0,0,0.4799375534057617,0,13,gcpn_new_pt_filtered
CC12CCC34C(C5CCC53C1)C24,160.125200512,2.832600000000001,0.5109080321081262,6.537850454057852,0,0,0.9516462683677672,0,12,gcpn_new_pt_filtered
CC12CCC3=C4C(=CC=C3)CCC=C4CC1(C)CC2,252.187800768,5.4897000000000045,0.5980894675682071,3.885341869639854,0,0,3.309762477874756,-8,19,gcpn_old_pt_filtered
CC12CCC3=CC1C(=CC=CC=C3)CC2,198.140850576,4.175300000000004,0.5476000688659021,5.734012881114788,0,0,1.7989565134048462,-6,15,gcpn_new_pt_filtered
CC12CCC3=CC=C4C(=C4C=C(CC1)C1=CC=CC=CC2=CC=CC=C1)C=C3,362.203450832,7.330700000000005,0.4229796660887789,6.3710436300624105,0,0,7.13323974609375,-11,28,gcpn_old_pt_filtered
CC12CCC3=CC=CC=C3C1(C#CC1=CC=CS1)CC1C3=CC=CC=C3C1C2,380.159871768,6.805700000000005,0.3823156204341694,4.297241823140896,1,0,6.36298131942749,0,28,gcpn_old_pt_filtered
CC12CCC3=CCCC3C1C1=CCC2CC1,214.172150704,4.479200000000004,0.5215209987337346,5.212579253026084,0,0,2.255452871322632,0,16,gcpn_old_pt_filtered
CC12CCC3=CCCC4=CC=CC=C1C=CCC2C4=CC=CC=C3,314.203450832,6.544200000000005,0.4757002039817567,6.214813944974328,0,0,5.449449062347412,-5,24,gcpn_old_pt_filtered
CC12CCC3C1=CCCC32,134.109550448,2.752700000000001,0.4467742267597677,4.834050421679754,0,0,0.0404608286917209,0,10,gcpn_old_pt_filtered
CC12CCC3C4=CCC1(C2)C43C,160.125200512,3.142800000000002,0.4774700106748373,5.429176403036797,0,0,0.8355343341827393,0,12,gcpn_new_pt_filtered
CC12CCC3CC1CC1C4=NC3=C(C=CC=C4)C1C1=CC=CC=C12,313.183049736,5.316000000000005,0.6150760287361439,5.9514255465317305,1,0,4.841891765594482,-8,24,gcpn_old_pt_filtered
CC12CCC3CC4C56C7C(CC1)C51C2C37C416,210.140850576,3.0786000000000016,0.5761650261970918,6.8040342941897896,0,0,2.5305564403533936,-5,16,gcpn_old_pt_filtered
CC12CCC3CC=CC4=CC3C(C)(C)C4C(CC1)C1=CC=CC2=C1,318.23475096,6.390200000000007,0.5196565187760763,6.242804344051494,0,0,5.492655277252197,-4,24,gcpn_new_pt_filtered
CC12CCC=C3C(CCC31)C2,148.125200512,3.142800000000002,0.4628580303259998,5.248552445678127,0,0,0.4471355676651001,-1,11,gcpn_old_pt_filtered
CC12CCCC1(C)CC1=CC=CC=C1CC2,214.172150704,4.789400000000004,0.6012560123705741,3.258072219341443,0,0,2.090372085571289,-1,16,gcpn_old_pt_filtered
CC12CCCC3=C1C(=CC=C3)CCCC2C1=CC=CC=C1,276.187800768,5.400700000000005,0.6538392753284551,3.0884055562474844,0,0,3.998462438583374,-7,21,gcpn_new_pt_filtered
CC12CCCC3=C4C5(C)CC45C1(C)C2=C3,198.140850576,3.8431000000000015,0.554456460899871,6.3352625484157565,0,0,1.995372295379639,-1,15,gcpn_new_pt_filtered
CC12CCCC3=CC4=CC(=C31)CCCC4CC2,226.172150704,4.494300000000004,0.6109870229482791,4.624239759164444,0,0,2.442331552505493,-3,17,gcpn_new_pt_filtered
CC12CCCC3=CC=C(OC4=CC=CC=C41)C2=C3,236.120115132,4.434600000000003,0.6569604333779309,3.770860263242998,1,0,1.5049042701721191,-1,18,gcpn_new_pt_filtered
CC12CCCC3CC1C1(CC(C4=CC=CC=C4)=C3C1)C2,264.187800768,5.450400000000005,0.6323698382669385,5.606134236857998,0,0,3.800790309906006,-3,20,gcpn_new_pt_filtered
CC12CCCCC(C3=CC=CC=C3CC1)C2C1=CC=CC=C1,290.203450832,6.067900000000005,0.5967123111626343,3.755703070649148,0,0,4.467712879180908,-4,22,gcpn_old_pt_filtered
CC12CCCCC(CC3=CC=CC=C31)C2,200.15650064,4.399300000000004,0.5916774958719163,3.934304915090535,0,0,1.6673667430877686,-3,15,gcpn_old_pt_filtered
CC12CCCCC1C1=CC=CC=C1C2,186.140850576,4.0092000000000025,0.576044416400027,3.0459539177430024,0,0,1.1973284482955933,0,14,gcpn_old_pt_filtered
CC12CCCCCC(F)(CCC3=CC=CC=C3C1)C2,260.19402902,5.661700000000005,0.5978167117428113,4.304743606944001,0,0,2.802358865737915,-2,19,gcpn_old_pt_filtered
CC1=C(C(=CC2=CC=CC=C2)C(C)C)C2=CC=CC=C(C=C2)CC1,314.203450832,6.7103000000000055,0.5742383179556726,4.029016079755705,0,0,5.416019439697266,-4,24,gcpn_old_pt_filtered
CC1=C(C(=O)C2=CCCC2C2=CC=CC=C2)C=CC=C1,262.135765196,4.681720000000004,0.7338154309435808,2.656686505568091,1,0,2.3222556114196777,0,20,gcpn_new_pt_filtered
CC1=C(C(C)(C)C)N2C3=CC1=CC=C3CCC2C,241.183049736,4.554700000000004,0.6404215069353627,4.004247769537242,1,0,2.284980773925781,-4,18,gcpn_old_pt_filtered
CC1=C(C(C2=CC=C(C#N)C=C2)=C2C=C2)C=CC=C1,243.104799416,4.238400000000003,0.7735940310245297,2.099746379421953,1,0,2.476454973220825,0,19,gcpn_new_pt_filtered
CC1=C(C(C2=CC=CC=C2)C2=CC=CC=C2)C(C)CCC1,276.187800768,5.843900000000005,0.6071145945030826,2.738970903205248,0,0,4.051263332366943,0,21,gcpn_old_pt_filtered
CC1=C(C(C2=CC=CC=C2)C2=CC=CC=C2)C=NN1C(C)(C)C,304.193948768,5.081300000000005,0.6558870982378552,2.2613430865833006,2,0,3.865222454071045,0,23,gcpn_old_pt_filtered
CC1=C(C(C=CC(C)C)=C2CCCCC3=C2C=CC=C3)C2=CC=CC=C21,340.219100896,7.244500000000006,0.513288995862582,2.905462720232892,0,0,6.169749736785889,-1,26,gcpn_old_pt_filtered
CC1=C(C(C=CC=CC=C2C=CC=C2)=C2C=C2)C=CC(Cl)=C1,304.101878224,6.136620000000004,0.5863207575557446,3.264613467076866,0,0,4.137961864471436,0,22,gcpn_new_pt_filtered
CC1=C(C)C(=O)CC(C)C1,138.104465068,2.3218000000000005,0.5017552817864146,3.21928900564221,1,0,-1.2571327686309814,0,10,gcpn_new_pt_filtered
CC1=C(C)C(C(C)C)=CC(O)=C1,164.120115132,3.1324400000000017,0.6757131198301899,2.121929154459947,1,1,-1.010665774345398,0,12,gcpn_new_pt_filtered
CC1=C(C)C(C(C)CC(C)(C)C)=CC=C1,204.187800768,4.891300000000005,0.6461459234125729,2.585894177888955,0,0,1.6406835317611694,0,15,gcpn_old_pt_filtered
CC1=C(C)C(C)(CC2=CC=CC(CC(C)C)=C2)C1,242.203450832,5.591600000000005,0.6385961914163438,3.1330494231279147,0,0,2.9651267528533936,0,18,gcpn_old_pt_filtered
CC1=C(C)C(C)=C(C(=O)C2=C(C)C=CC=C2)C=C1,238.135765196,4.151280000000003,0.7181829334311031,1.7699896803090258,1,0,1.389350414276123,0,18,gcpn_new_pt_filtered
CC1=C(C)C(C)=C(C)C=C2CCCCC(=C1)C=C1C=C1N2,279.1986998,5.356380000000005,0.6682158091344249,4.045014191367541,0,1,2.9232177734375,-6,21,gcpn_new_pt_filtered
CC1=C(C)C(C)=C(C2=CC=CC=C2)C(C)=C1C,224.15650064,4.895700000000003,0.6462691689560016,1.7728187667368704,0,0,2.1570701599121094,0,17,gcpn_new_pt_filtered
CC1=C(C)C(C)=C(C2CCCC(C)C2)S1,222.144221704,4.9670600000000045,0.6292678185463014,3.413180934907314,1,0,1.0702966451644895,0,15,gcpn_new_pt_filtered
CC1=C(C)C(C)=C2C=CC=CC2=N1,171.104799416,3.160060000000001,0.5929812813710411,1.6952935961626725,1,0,-0.2340326309204101,0,13,gcpn_new_pt_filtered
CC1=C(C)C(C2=CC=CC=C2)=CC(Cl)=C1,216.070578096,4.623840000000002,0.6524849974730454,1.5974287231995206,0,0,0.8911554217338562,0,15,gcpn_new_pt_filtered
CC1=C(C)C(C2C(C)CCC(C)CC2C)=CC=C1,244.219100896,5.527400000000005,0.5738313805061885,3.361069026972085,0,0,2.9430720806121826,-1,18,gcpn_old_pt_filtered
CC1=C(C)C(C2CC3CCC4=CC=C3C2=C4C)=CC=C1,262.172150704,5.177260000000005,0.6642021655291657,4.366706121695255,0,0,3.5644021034240723,-2,20,gcpn_new_pt_filtered
CC1=C(C)C(N2C(C=C3C=CC=C3)=C2C(C)(C)C)=CC=C1,277.183049736,5.433540000000005,0.6958970633571161,3.5294801131021902,1,0,3.5095150470733643,0,21,gcpn_new_pt_filtered
CC1=C(C)C(N2CCC3=CC=CC=C32)=CC=C1,223.136099544,3.862300000000003,0.706045419091939,1.7848367545250152,1,0,1.5743756294250488,0,17,gcpn_old_pt_filtered
CC1=C(C)C(N2CCCC2C2=CC=CC=C2)=CC=C1,251.167399672,4.644940000000004,0.7509440981275832,2.2575296368214985,1,0,2.4786641597747803,0,19,gcpn_new_pt_filtered
CC1=C(C)C(NC(C)C2=CC=CC=C2)=CC=C1,225.151749608,4.476540000000004,0.8119127676761324,2.0129004219906843,1,1,1.567470908164978,0,17,gcpn_new_pt_filtered
CC1=C(C)C(NC2(C)CCCC2C)=CC=C1,217.183049736,3.9448000000000034,0.7787320069876721,3.3055415413238087,1,1,1.3663513660430908,0,16,gcpn_old_pt_filtered
CC1=C(C)C(NC2=CC=CC=C2)=CC=C1,197.12044948,4.047040000000002,0.7655199643504225,1.4165667502887107,1,1,0.605742871761322,0,15,gcpn_new_pt_filtered
CC1=C(C)C(OC(CC(C)(C)C)C2=CC=CC=C2)=CC=C1,282.198365452,5.650300000000005,0.6821390212605323,2.463063667478851,1,0,2.8202216625213623,0,21,gcpn_old_pt_filtered
CC1=C(C)C(SCC2=CC=CC=C2)=CC=C1,228.097271512,4.562100000000004,0.6920155650783686,1.6823173716694022,1,0,1.0825661420822144,0,16,gcpn_old_pt_filtered
CC1=C(C)C2=C(C)C(C)=C(C)N2C2=CC=CC=C21,237.151749608,4.600000000000004,0.5365023392075706,2.404807576698351,1,0,1.917363524436951,0,18,gcpn_old_pt_filtered
CC1=C(C)C2=C(C=C1)OC(C1=CC=CC=C1)=C2,222.104465068,4.716640000000004,0.5804646695530362,1.7911720763460508,1,0,0.932934045791626,0,17,gcpn_new_pt_filtered
CC1=C(C)C2=C3CC(CC3=C1C)C2,172.125200512,2.882760000000001,0.5642139028108325,3.759165333466819,0,0,0.6743820905685425,-2,13,gcpn_new_pt_filtered
CC1=C(C)C2=C3CCC(=CC=C2)C3=C1C,196.125200512,3.968260000000004,0.5887103657068227,4.05525752041203,0,0,1.4578672647476196,-3,15,gcpn_new_pt_filtered
CC1=C(C)C2=CC(CCC3=CC=CC=C3)=CC=C2O1,250.135765196,4.893400000000003,0.6482742655811776,1.8205689435245187,1,0,1.845572590827942,0,19,gcpn_old_pt_filtered
CC1=C(C)C2=CC=CC(C(C)(C)C)=C2N=C1,213.151749608,4.149140000000004,0.6403428719039719,2.221783895741892,1,0,1.2191450595855713,0,16,gcpn_new_pt_filtered
CC1=C(C)C2CCC23CCC2=CC=C4OC1=C(C4=C2)C3C,278.167065324,5.685900000000005,0.6034061405723944,5.787740531501656,1,0,2.957925796508789,-2,21,gcpn_new_pt_filtered
CC1=C(C)C=C(C2=CC=CC=[SH]2)C=C1,202.081621448,3.481840000000002,0.5228827952128962,3.6546302010767535,0,1,0.331850528717041,0,14,gcpn_new_pt_filtered
CC1=C(C)C=C(OC2CCCC(C)C2)C=C1,218.167065324,4.260940000000003,0.720326229071716,2.624980981883249,1,0,0.8465927839279175,0,16,gcpn_new_pt_filtered
CC1=C(C)C=C2C(=C1)CN2C1=CC=CC=C1C#CC(C)C,275.167399672,4.962640000000004,0.6646428469918356,2.63815991769423,1,0,3.277239799499512,0,21,gcpn_new_pt_filtered
CC1=C(C)CC(C)CC1,124.125200512,3.142800000000002,0.435080825775145,2.9569714627603005,0,0,-0.4052806198596954,0,9,gcpn_new_pt_filtered
CC1=C(C)CC(CCC2=CC=CC=C2)CC1,214.172150704,4.955500000000004,0.6365543315378007,2.5469729509499643,0,0,2.058830499649048,0,16,gcpn_old_pt_filtered
CC1=C(C)N(C2=CC=CC=C2)C(C(C)C)=C1C,227.167399672,4.5358000000000045,0.7102408085797539,2.207999357760288,1,0,1.644847393035889,0,17,gcpn_old_pt_filtered
CC1=C(C)N(C2=CC=CC=C2)C2=CC=CC=C21,221.12044948,3.985900000000002,0.5786941887675706,1.6472483714794883,1,0,1.4573850631713867,0,17,gcpn_old_pt_filtered
CC1=C(C)N(C2=CC=CC=C2C(C)C)C2=C1C=CC=C2,263.167399672,5.370740000000005,0.5854125334259224,1.9498168942925356,1,0,2.860028028488159,0,20,gcpn_new_pt_filtered
CC1=C(C)N(CC2=CC=CC=C2)C(C=CC2=CC=CC=C2)=C1,287.167399672,5.323640000000005,0.6114486711798283,2.113589703340603,1,0,3.681640625,0,22,gcpn_new_pt_filtered
CC1=C(C)N2C(=C1)C1=CC=CC=C1CCCC2C1=CC=CC=C1,301.183049736,5.697640000000005,0.5432730830268249,2.732444221619943,1,0,4.142624378204346,-2,23,gcpn_new_pt_filtered
CC1=C(C)N2C3=CC=CC=C(C4=CC=CC=C4)C2=C1C=CC=C3,297.151749608,5.530340000000004,0.6518894525362049,4.578175593869356,1,0,4.23771333694458,-6,23,gcpn_new_pt_filtered
CC1=C(C)SC(CC(C)(C)C(C)C)=C1,210.144221704,4.983300000000004,0.6842657996499817,2.8171652010767527,1,0,0.6549240350723267,0,14,gcpn_old_pt_filtered
CC1=C(C)[SH]2CC(C)CC2=C1,168.097271512,3.2188000000000017,0.5274843412451642,5.6126174582167625,0,1,-0.6033403873443604,0,11,gcpn_old_pt_filtered
CC1=C(C2(NC3CC3)CCCC2C)C=CC=C1,229.183049736,3.7397000000000022,0.8318061210046607,3.3382969729908583,1,1,1.8482460975646973,0,17,gcpn_old_pt_filtered
CC1=C(C2=C(C)CC3=CC=CC=C2C=CC=C3)C=C2CCCCC2=C1,326.203450832,6.998500000000005,0.5461232863035816,4.4038387419765455,0,0,5.757852077484131,-4,25,gcpn_old_pt_filtered
CC1=C(C2=C(C)NC3=CC=CC=C32)C=CC=C1,221.12044948,3.686200000000003,0.6244471053427829,1.829689815749504,0,1,1.0340486764907837,0,17,gcpn_old_pt_filtered
CC1=C(C2=C(C3=CC=CC=C3)C=CC=C2)C=CC=C1,244.125200512,5.329020000000004,0.5713085068134847,1.3756519655025397,0,0,2.886984348297119,0,19,gcpn_new_pt_filtered
CC1=C(C2=C(C3=CC=CC=C3)CCCC2)C1=CC1=CC=CC=C1,298.172150704,6.427900000000005,0.612349821822007,2.3770038001231537,0,0,4.849778652191162,0,23,gcpn_new_pt_filtered
CC1=C(C2=C(C3C4=CC=CC=C4C4CC43)C=CC=C2)CCC2=CC=CC=C21,348.187800768,6.630400000000005,0.4768747946469064,3.4166561421382777,0,0,6.475832939147949,0,27,gcpn_old_pt_filtered
CC1=C(C2=C(C=CC3=CC=CC=C3)C=CC=C2)C=CC=C1,270.140850576,5.832420000000005,0.5249642655326132,1.7164076402832862,0,0,3.78332781791687,0,21,gcpn_new_pt_filtered
CC1=C(C2=C3CC(C)CCC3=CC=C2)C=C(C2=CC=CC=C2)N1C1CC1,341.21434986400004,6.590220000000006,0.5061993023528901,2.8354334834599424,1,0,5.463558673858643,0,26,gcpn_new_pt_filtered
CC1=C(C2=C3CCCCC3=CC=C2C(C)C)C=CC=C1,264.187800768,5.821900000000005,0.6558119295800333,2.094289884460263,0,0,3.545954465866089,0,20,gcpn_old_pt_filtered
CC1=C(C2=CC#CCC(C)CCC3=CC=C2C3=CC2CC2)C=CC=C1,326.203450832,6.381500000000005,0.5512241125933043,5.332715653781046,0,0,5.780062198638916,-6,25,gcpn_old_pt_filtered
CC1=C(C2=CC3(CCC2)CC3)C=CC=C1,198.140850576,4.342520000000003,0.6292844546625834,3.0879678534084274,0,0,1.588182806968689,0,15,gcpn_new_pt_filtered
CC1=C(C2=CC3=CC4=CC=CC=C(C4=CC=C2)N3C)C=CC=C1,297.151749608,5.820720000000005,0.3671672002731113,3.555019221883134,1,0,3.996379137039185,-3,23,gcpn_new_pt_filtered
CC1=C(C2=CC3=CC=CC2=C3)C=CC=C1C1=CC=CC=C1,268.125200512,5.564320000000004,0.4459508715366804,2.947538806867831,0,0,3.782993078231812,0,21,gcpn_new_pt_filtered
CC1=C(C2=CC=C(C#CC3=CC=CC=C3)C(F)=C2)C=CC=C1,286.1157787,5.204500000000003,0.5392416213887575,1.9333820110329096,0,0,3.6429603099823,0,22,gcpn_old_pt_filtered
CC1=C(C2=CC=C(C(C)(C)C)C=C2)C=CC=C1,224.15650064,4.897600000000004,0.6419533752601808,1.497147105572143,0,0,2.242037057876587,0,17,gcpn_old_pt_filtered
CC1=C(C2=CC=C(C(C)C)C=C2)C(C)CCC1,228.187800768,5.403500000000005,0.6351491491078091,2.690712369617525,0,0,2.514505624771118,0,17,gcpn_new_pt_filtered
CC1=C(C2=CC=C(C3=CC=CC=C3)C=C2)C=CC=C1,244.125200512,5.329020000000004,0.5713085068134847,1.3234593830849573,0,0,2.8869845867156982,0,19,gcpn_new_pt_filtered
CC1=C(C2=CC=C(CCC(C)(C)C)C=C2)SC=C1,258.144221704,5.7698000000000045,0.661928668488929,2.1068538875303773,1,0,2.150153160095215,0,18,gcpn_old_pt_filtered
CC1=C(C2=CC=C(F)C=C2)C=CC=C1,186.084478572,3.778500000000002,0.6350432033192831,1.2823963549229074,0,0,0.2188589721918106,0,14,gcpn_old_pt_filtered
CC1=C(C2=CC=C(NC3CC3)C=C2)C=CC=C1,223.136099544,4.236320000000003,0.8204232445646309,1.558819486079173,1,1,1.577357292175293,0,17,gcpn_new_pt_filtered
CC1=C(C2=CC=C(OC34CCC=CCC(CCC3)C4)C=C2)C=CC=C1,332.214015516,6.494700000000006,0.5675084008226471,4.043487226377454,1,0,4.5307230949401855,-2,25,gcpn_old_pt_filtered
CC1=C(C2=CC=C3C4=CC5=CC=C4C(CC4=CC4=CC=C5)C3=C2)C=CC=C1,344.15650064,7.057620000000005,0.4431837162446355,4.826905955834303,0,0,6.402066707611084,-6,27,gcpn_new_pt_filtered
CC1=C(C2=CC=C3C=CC=C(C(C)(C)C)C2=C3)C=CC=C1,274.172150704,6.118320000000005,0.5874825970763465,3.356088956171781,0,0,4.00558614730835,-1,21,gcpn_new_pt_filtered
CC1=C(C2=CC=C3CC(C)CCC3=C2)C=CC=C1,236.15650064,5.041700000000004,0.6677040629611201,2.246137135964528,0,0,2.6578831672668457,0,18,gcpn_old_pt_filtered
CC1=C(C2=CC=C3CCC4=CC=CC2=C43)C(C)CCCC=C1C1CC1,328.219100896,6.912300000000005,0.5641086959309206,3.2926754609421547,0,0,5.746393203735352,-5,25,gcpn_old_pt_filtered
CC1=C(C2=CC=CC(C(C)C(C)C)=C2)C=CC=C1,238.172150704,5.421520000000005,0.6692938642541914,2.263694804603581,0,0,2.706871509552002,0,18,gcpn_new_pt_filtered
CC1=C(C2=CC=CC(C3CC4=CC=CC=C5CC3C3(C)CCC4=CC=CC=C53)=C2)C=CC=C1,428.250401024,8.523000000000003,0.4481317626247883,5.651318444650915,0,0,9.09871768951416,-6,33,gcpn_old_pt_filtered
CC1=C(C2=CC=CC3=C2C2C4=CC(C)C2=CC=C43)C=CNC1,285.151749608,4.573700000000004,0.7964717100713217,5.570914619725393,1,1,3.9162118434906006,-1,22,gcpn_new_pt_filtered
CC1=C(C2=CC=CC3=CC=C(Cl)C2=C3)C=CC=C1,252.070578096,4.914200000000003,0.6618611724314185,3.271248997615589,0,0,2.2558088302612305,-3,18,gcpn_old_pt_filtered
CC1=C(C2=CC=CC3=CC=CC(C)=C32)SC=C1,238.081621448,4.829800000000003,0.5473319212586438,2.109198449972425,1,0,1.4879416227340698,0,17,gcpn_old_pt_filtered
CC1=C(C2=CC=CC3=CC=CC=C32)C=CC=C1,218.109550448,4.815220000000004,0.5492482044587157,1.4123290433790174,0,0,1.998690843582153,0,17,gcpn_new_pt_filtered
CC1=C(C2=CC=CC=C2)C(=O)C2=CC=CC=C2C=C1,246.104465068,4.175420000000003,0.6293252262237099,1.673651181286754,1,0,1.7230734825134275,-1,19,gcpn_new_pt_filtered
CC1=C(C2=CC=CC=C2)C(C(=O)NCC(C)C)=CC=C1,267.162314292,4.047820000000002,0.8893429211814968,1.7125210151716583,1,1,1.783886194229126,0,20,gcpn_new_pt_filtered
CC1=C(C2=CC=CC=C2)C(C2=CC=CC=C2)=NC=C1,245.12044948,4.376000000000003,0.6360331467877196,1.6803168006673754,1,0,2.329401016235352,0,19,gcpn_old_pt_filtered
CC1=C(C2=CC=CC=C2)C(CNC(C)C2=CC=CC=C2)=CC=C1,301.183049736,4.882000000000005,0.6546539034243133,2.2014917531928493,1,1,4.09329080581665,0,23,gcpn_old_pt_filtered
CC1=C(C2=CC=CC=C2)C2=CC(=CC=C1)C1=CC=C12,242.109550448,4.762700000000002,0.6655406486696793,3.974241010498996,0,0,3.206306219100952,-3,19,gcpn_new_pt_filtered
CC1=C(C2=CC=CC=C2)C2=CC=C(C=C2)CC2C(=CCC2C)C2=C(C=CC=C2)CC1,390.23475096,7.736700000000007,0.3985209371906386,4.496175298545565,0,0,7.763725280761719,-7,30,gcpn_new_pt_filtered
CC1=C(C2=CC=CC=C2)C2=CC=CC(=C2)C=C1,218.109550448,4.347700000000002,0.6590799558069181,3.1221230883754734,0,0,2.181490182876587,-3,17,gcpn_old_pt_filtered
CC1=C(C2=CC=CC=C2)C2CCN1C1=CC=CC=C12,247.136099544,4.028400000000004,0.7204630528534478,3.683928956594352,1,0,2.475961208343506,0,19,gcpn_old_pt_filtered
CC1=C(C2=CC=CC=C2)C=C(OCCCC2=CC=CC=C2)C=C1,302.167065324,5.658200000000004,0.5327157903734004,1.5723956553267762,1,0,3.501594305038452,0,23,gcpn_old_pt_filtered
CC1=C(C2=CC=CC=C2)C=C2C=CC=CC2=C1,218.109550448,4.815220000000004,0.5492482044587157,1.4624798126097858,0,0,1.998690843582153,0,17,gcpn_new_pt_filtered
